city,lat,code,lon,people
Sutton Forest,-34.568289,13703,150.321036,477
Kurnell,-34.008487,12216,151.204879,2267
Austral,-31.021949,10109,152.937797,3024
Bean Creek,-28.618977,10240,152.590462,75
Portland (NSW),-33.353124,13250,149.98227,2424
Captains Flat,-35.552827,10804,149.445083,610
Woodview,-28.86062,14397,152.950742,143
Running Stream,-33.02011,13441,149.911201,134
Leonay,-33.759156,12304,150.652318,2518
Timbumburi,-31.203391,13870,150.917132,142
Brobenah,-34.48697,10582,146.433213,15
Mourquong,-34.138711,12809,142.162958,79
Floraville,-33.009036,11535,151.664654,1856
Tarana,-33.526572,13760,149.908189,171
Lawrence (NSW),-29.496729,12288,153.105535,1046
Myuna Bay,-33.061626,12884,151.550074,11
Tannas Mount,-33.6133,13751,149.641,43
Stannifer,-29.865293,13651,151.226372,73
Kings Park (NSW),-33.745736,12150,150.904598,3453
Moolarben,-32.351145,12692,149.781639,17
Lewis Ponds,-33.2122,12312,149.2407,147
Kingstown,-30.505549,12160,151.117523,94
Unanderra,-34.454624,14008,150.845093,5434
Logie Brae,-35.452322,12374,145.56387,80
Mole River,-29.006939,12666,151.564636,67
Kellyville Ridge,-33.700104,12089,150.92865,10468
Magenta (NSW),-33.313335,12441,151.519517,205
Numbla Vale,-36.636685,13037,148.817931,36
Balmain East,-33.857833,10165,151.190598,1932
Paytens Bridge,-33.5602,13164,148.3178,104
Garema,-33.566905,11588,147.991044,104
Tennyson (NSW),-33.536388,13789,150.736946,384
Yarrahapinni,-30.837327,14474,152.942535,194
Oakville,-33.622562,13060,150.862154,1964
Wattle Flat (NSW),-33.140507,14191,149.693813,257
Port Hacking,-34.067503,13244,151.122449,1093
Upper Macdonald,-33.257372,14034,150.942071,33
Yallah,-34.537777,14455,150.780648,138
Blacksmiths,-33.077161,10396,151.652305,1846
Breeza,-31.244175,10561,150.457901,146
Paxton,-32.902045,13162,151.279669,942
Borambola,-35.171605,10509,147.692709,107
Maude (NSW),-34.467859,12525,144.303163,82
Leeton,-34.5522,12293,146.406444,8623
Tubbul,-34.254129,13944,147.938225,79
Horningsea Park,-33.945088,11935,150.842975,3729
Macksville,-30.70403,12430,152.921564,2598
Hexham (NSW),-32.830649,11898,151.685483,130
Tottenham (NSW),-32.244042,13923,147.356028,453
Kingsvale,-34.457564,12161,148.363624,172
South Durras,-35.650988,13580,150.295026,341
Lake Conjola,-35.269291,12244,150.492742,437
Woollahra,-33.885795,14404,151.24413,7405
Carrington (Newcastle - NSW),-17.1007,10830,139.6178,1929
Nullo Mountain,-32.729269,13034,150.234097,30
Brombin,-31.453817,10593,152.626737,116
Stuarts Point,-30.821108,13681,152.993983,766
Elizabeth Bay,-33.872829,11395,151.226593,5215
Jeogla,-30.571894,12010,152.110822,40
Dalton,-34.72191,11194,149.181024,195
Waverley (NSW),-33.897955,14200,151.252059,4346
New Italy,-29.150297,12941,153.287828,187
Bombay,-35.436417,10456,149.666636,117
Kalaru,-36.736047,12051,149.939572,708
Old Station,-31.05572,13080,152.923727,28
Willow Vale (Wingecarribee - NSW),-34.4321,14307,150.4716,717
Grattai,-32.654782,11741,149.482995,320
Merriwagga,-33.820291,12586,145.622346,107
Lambs Valley (Singleton - NSW),-25.2694,12263,152.3054,367
Tanglewood,-28.329062,13747,153.548995,97
Carroll,-30.087425,10832,149.438586,337
Gumble,-33.084541,11799,148.651852,57
Kenthurst,-33.661023,12100,151.005034,5037
Bundemar,-31.835994,10674,148.180564,42
Vineyard,-33.6416,14076,150.8521,1166
Worrowing Heights,-35.065515,14424,150.639373,506
Maraylya,-33.58198,12484,150.90695,1244
Beverley Park,-33.975135,10330,151.131345,2393
Hinton,-32.716588,11916,151.651388,448
Narellan,-34.055271,12896,150.74408,3616
Bridgman,-32.437932,10567,151.151748,200
Georges Hall,-33.912851,11601,150.982469,9038
Mount Warning,-28.393503,12800,153.282608,100
Wamberal,-33.418298,14122,151.446193,6550
Mogood,-35.532057,12663,150.197708,23
Lower Boro,-35.1372,12402,149.7752,176
East Gresford,-32.428616,11350,151.553227,306
Couradda,-30.035799,11091,149.990921,54
Earlwood,-33.92651,11343,151.12648,17741
Coneac,-31.875586,11004,151.817527,24
Mount Harris,-31.316722,12762,147.656073,20
Collie (NSW),-31.667727,10975,148.30349,194
Calliope (NSW),-29.618586,10759,153.07136,107
Keri Keri,-34.867191,12105,143.902993,10
Kangy Angy,-33.322397,12064,151.395063,306
Bakers Creek (Uralla - NSW),-30.3287,10141,150.9994,16
Chinderah,-28.237776,10905,153.561345,1566
Mount David,-33.860821,12754,149.604108,44
Mascot,-33.931189,12519,151.19431,14772
Bangheet,-29.804159,10175,150.478053,41
Harrington Park,-34.023239,11859,150.742232,10663
Clybucca,-30.954389,10940,152.965545,144
Isabella,-33.954418,11989,149.666899,31
Urila,-35.588233,14059,149.311818,142
Bulla (NSW),-29.338394,10654,145.002751,4
Wyrallah,-28.888172,14449,153.299755,441
Apsley (NSW),-32.598356,10067,148.963925,107
Burra (Snowy Valleys - NSW),-35.576088,10698,149.227469,65
Eastlakes,-33.925133,11368,151.213199,6912
Weedallion,-34.198455,14212,147.937445,13
Louth Park,-32.752138,12395,151.55845,654
Widden,-32.462139,14286,150.390199,69
Killabakh,-31.735516,12128,152.399887,274
Zara,-28.3181,14523,153.2578,76
Drildool,-30.258922,11291,149.031594,15
Niemur,-35.245988,12963,144.212848,38
Mardi,-33.28342,12488,151.404775,3684
Guildford (NSW),-33.867084,11790,150.988073,22331
Eastwood (NSW),-33.789986,11369,151.080914,17865
Middleton Grange,-33.914093,12607,150.843547,5177
Currawang,-34.984542,11177,149.476481,182
Boorganna,-31.633531,10498,152.395651,28
Tamban,-30.841872,13742,152.846606,92
Gilmore (NSW),-35.328188,11626,148.163783,177
Mendooran,-31.822488,12570,149.118008,559
Gillieston Heights,-32.766353,11624,151.527365,3150
Corrong,-34.214814,11083,144.463302,3
Eviron,-28.31156,11472,153.495268,194
Wedderburn (NSW),-34.127555,14209,150.812698,633
Woonona,-34.34915,14416,150.914167,12187
Tumbarumba,-35.777459,13961,148.012861,1862
Halloran,-33.239446,11833,151.439518,43
Rous Mill,-28.876258,13428,153.389634,194
Chiswick,-33.851437,10910,151.135954,2926
Jellat Jellat,-36.717577,12005,149.893595,84
Wombarra,-34.277848,14363,150.954245,872
Wittitrin,-31.098576,14345,152.655736,87
Ettrick (NSW),-28.665037,11448,152.921436,134
Kanoona,-36.745803,12066,149.779989,143
Mountain View (NSW),-29.608511,12808,152.935547,186
Couridjah,-34.234218,11093,150.547569,303
Euabalong,-33.055677,11449,146.393986,188
Greenethorpe,-34.041955,11760,148.395001,240
Tea Gardens,-32.667386,13779,152.160372,2884
Jerrabomberra,-35.384458,12016,149.199053,9508
Bundagen,-30.422303,10669,153.033099,135
Harwood,-29.418833,11865,153.240867,291
Boeill Creek,-34.152621,10436,142.090252,101
Thirldene,-30.344,13846,150.8996,5
Sheedys Gully,-33.495736,13531,150.15021,86
Mount Marsden,-32.93869,12776,150.047574,60
Green Forest,-28.970969,11748,153.363245,3
Birdwood (NSW),-31.356917,10375,152.329928,41
Dunolly (NSW),-32.559609,11324,151.166703,89
Manobalai,-32.215821,12480,150.672754,67
Bulldog,-29.040513,10661,152.529206,23
Cattai,-33.555841,10859,150.909515,790
Hermidale,-31.638848,11894,146.689584,137
Lovedale,-32.772453,12396,151.384846,485
Seaforth (NSW),-33.797106,13509,151.251146,7139
Tatham,-28.928919,13773,153.158653,207
Good Forest,-33.5924,11699,150.1015,35
Dangar Island,-33.539357,11199,151.241762,303
Kielvale,-28.338259,12122,153.449252,258
Loxford,-32.797774,12416,151.482992,67
Tilpa,-30.940579,13867,144.421865,44
Balgowlah,-33.787074,10153,151.251721,7961
Murrumbo,-32.40333,12861,150.230338,6
Clouds Creek,-30.032074,10937,152.652979,3
Clarence,-25.047,10919,152.2872,200
Alstonville,-28.842125,10046,153.44036,5739
Peak View,-36.093615,13167,149.372138,52
Shortland,-32.880873,13542,151.691533,3905
Growee,-32.648795,11788,150.023565,11
Casino,-28.7912,10843,153.062954,10914
Matheson,-29.720184,12521,151.589632,49
Ku-Ring-Gai Chase,-33.6409,12205,151.2358,7
Ellerslie (Wentworth - NSW),-38.3326,11403,143.5441,82
Glendenning,-33.739075,11659,150.855174,5131
Kingsland,-29.7073,12159,151.4622,38
Merriwa (NSW),-32.139419,12585,150.355719,1761
East Lindfield,-33.766415,11357,151.186095,3711
Myalla (NSW),-36.427599,12874,149.123033,7
Bowmans Creek,-32.282912,10533,151.113873,8
Upper Burringbar,-28.44671,14015,153.432836,279
Avondale (NSW),-34.514177,10116,150.733774,1653
Marthaguy,-31.191038,12509,147.86783,58
Callala Beach,-35.009084,10758,150.696524,803
Woodcroft (NSW),-33.754986,14381,150.879666,6440
Coopers Gully,-36.649434,11048,149.795722,166
Grogan,-34.248023,11783,147.782067,90
Beryl,-32.351413,10327,149.437976,132
Douglas Park,-34.193696,11283,150.712878,1362
Willow Vale (Kiama - NSW),-34.737647,14306,150.794731,79
Brodies Plains,-29.814077,10586,151.195745,58
Gerringong,-34.745549,11606,150.827497,3966
Wallangra,-29.158464,14107,150.883868,99
Talofa,-28.674223,13739,153.55987,110
Angledale,-36.63575,10056,149.857154,154
Westleigh,-33.711956,14260,151.072836,4456
Bangadang,-35.284504,10172,147.984044,11
Forbes (NSW),-33.385343,11536,148.007905,8432
Dripstone,-32.650329,11292,148.989515,76
Burwood Heights,-33.888328,10719,151.103412,989
Orton Park,-33.469181,13097,149.574285,26
Reserve Creek,-28.354608,13353,153.484093,126
Gilead,-34.107035,11617,150.761815,417
Weemelah,-29.017622,14213,149.253657,72
Hatfield,-33.86648,11870,143.738495,11
Cumbo,-32.388571,11157,149.877718,11
Paynes Crossing,-32.885782,13163,151.102746,118
Girilambone,-31.248445,11632,146.904869,107
Coolgardie (NSW),-28.91858,11031,153.456093,124
Wermatong,-35.375157,14231,148.29153,45
Magometon,-31.034537,12442,148.606765,22
Croobyar,-35.321265,11121,150.400375,155
Forbes River,-31.29358,11538,152.321905,13
Hampden Hall,-31.069599,11845,152.859806,59
Whitton,-34.517992,14280,146.185556,496
Camboon (NSW),-32.70845,10765,149.959934,39
Goolgowi,-33.983547,11705,145.708082,402
Cope,-32.303181,11057,149.619773,128
Riverwood,-33.949859,13371,151.052469,12103
Maitland Bar,-32.745542,12450,149.427201,18
Pelican (NSW),-33.078506,13178,151.649587,881
Come By Chance,-30.361591,10993,148.467361,125
Broadmeadow,-32.924165,10578,151.737829,1592
Warkworth,-32.548788,14152,151.010847,49
Karangi,-30.254449,12072,153.048256,586
Tallong,-34.718548,13733,150.083071,813
Murrumbateman,-34.969552,12860,149.03035,3219
Breadalbane (NSW),-34.800796,10555,149.468173,100
Carrs Island,-29.6701,10835,152.912582,14
Curlwaa,-34.09281,11170,141.965558,393
Wells Crossing,-29.892279,14223,153.059881,163
Brookfield (NSW),-32.505586,10596,151.762128,205
Fairfield Heights,-33.864603,11479,150.938451,7517
Boorga,-34.039439,10497,146.030172,14
South Wolumla,-36.821939,13602,149.750881,174
Upper Crystal Creek,-28.282291,14021,153.303819,189
Berrima,-34.504395,10320,150.332394,666
Colo Vale,-34.400134,10985,150.487969,1618
Booyong,-28.747106,10506,153.45142,76
Green Point (Central Coast - NSW),-33.4532,11753,151.3829,6405
Moorebank,-33.933805,12712,150.953602,9747
Greenleigh,-35.349539,11767,149.255909,684
Murulla,-31.837755,12865,150.920692,9
Bathampton,-33.491908,10230,149.4077,39
Gosforth,-32.656714,11723,151.488152,84
Mount Russell,-29.678007,12790,150.930115,111
Raleigh,-35.1277,13307,143.4361,645
Blaxlands Creek,-29.859271,10408,152.847314,124
Springvale (Wagga Wagga - NSW),-35.1708,13628,147.3181,1733
Kyle Bay,-33.991238,12227,151.098301,1035
Rawdon Vale,-31.995838,13324,151.709186,17
New Valley,-30.061501,12946,151.32728,35
Port Kembla,-34.479473,13245,150.901651,5014
Banyabba,-29.338403,10186,153.002402,51
Ellis Lane,-34.040061,11405,150.672006,857
Finley,-35.645434,11520,145.575436,2519
Warnervale,-33.242434,14154,151.459786,641
North Strathfield,-33.85746,13009,151.091954,4767
Casuarina (NSW),-28.296652,10851,153.571274,2678
Clergate,-33.191476,10929,149.110963,210
Elermore Vale,-32.916279,11394,151.675532,5526
Congo,-35.956185,11008,150.153669,245
Webbs Creek,-33.389342,14208,150.958034,44
Hovells Creek,-34.055204,11945,148.882689,40
Hoxton Park,-33.92678,11951,150.857888,4355
Segenhoe,-32.128983,13517,150.918335,227
Woodpark,-33.84063,14390,150.961859,1523
Coolamon,-34.815539,11025,147.200085,2199
Tarro,-32.808847,13771,151.668182,1645
Spring Mountain (NSW),-29.81194,13617,151.474937,20
Lewinsbrook,-32.442954,12311,151.587866,43
Merrigal,-31.548435,12583,148.23572,31
Mongogarie,-28.979548,12679,152.850247,79
Maryvale (NSW),-32.464179,12517,148.899155,191
Budgee Budgee (NSW),-32.543565,10641,149.676562,194
Stroud,-32.402364,13677,151.966607,938
Woolwich,-33.838393,14412,151.172535,814
West Albury,-36.073344,14239,146.890443,3851
Bakers Swamp,-32.778925,10142,148.923303,53
Cullendore,-28.513813,11150,152.276759,19
Daruka,-31.035042,11218,150.962594,783
Boree,-33.232729,10511,148.841207,93
Heifer Station,-29.488146,11889,152.641895,8
New Park,-28.607163,12945,152.991128,147
Greenwich,-34.625181,11770,149.906755,5613
Comerong Island,-34.877525,10994,150.725328,12
Bobs Creek,-31.584673,10428,152.744357,87
Box Hill (NSW),-33.639115,10539,150.904697,902
Boggabri,-30.704728,10442,150.042508,1130
Kinchela,-30.990568,12140,152.989527,264
One Tree,-34.191215,13086,144.723706,15
Heatherbrae,-32.787426,11884,151.732386,512
Browns Mountain,-34.795905,10611,150.515137,21
Keith Hall,-28.889839,12086,153.531951,171
Little Wobby,-33.548076,12359,151.252911,61
Berkeley,-34.481408,10303,150.844147,7605
Balladoran,-31.852136,10157,148.626475,108
Dirty Creek,-29.984931,11261,153.148016,91
Turvey Park,-35.131926,13983,147.35864,3329
Menah,-32.548716,12566,149.542687,152
High Range,-34.373716,11900,150.297876,394
Brays Creek,-28.397509,10553,153.195487,71
Hyndmans Creek,-31.468455,11969,152.596732,59
Hillvue,-31.118432,11914,150.917009,6391
Rouchel,-32.123533,13422,151.090225,147
Ardlethan,-34.357355,10076,146.903401,519
Huonbrook,-28.550966,11962,153.371552,150
West Wyalong,-33.923496,14256,147.205201,3141
Cabramatta,-33.899136,10740,150.917514,21783
Oran Park,-34.006941,13091,150.723908,4765
Gresford,-32.427031,11777,151.537784,245
Alexandria,-33.897571,10030,151.195567,8262
Dungog,-32.4738,11320,151.5822,2025
Northwood (NSW),-33.829732,13024,151.177751,982
Regents Park (NSW),-33.883928,13345,151.023796,4926
Koolewong,-33.46632,12185,151.31816,871
Stony Crossing,-35.076135,13670,143.556647,17
Windradyne,-33.408309,14324,149.550561,2936
Euchareena,-32.939006,11452,149.067204,197
Bourbah,-31.285984,10521,148.26613,40
Blaxlands Ridge,-33.502253,10409,150.712367,501
Kellys Plains,-30.554866,12087,151.633136,157
Wallaringa,-32.452694,14110,151.681448,11
Dunbible,-28.382536,11309,153.401834,354
Torryburn (Uralla - NSW),-30.455128,13921,151.205775,42
St Clair (Singleton - NSW),-32.341363,13633,151.294669,5
Upper Mongogarie,-28.979548,14038,152.850247,25
Kirribilli,-33.846275,12173,151.212705,3820
Ando,-33.501308,10054,148.305788,72
Wallaroo (NSW),-35.149733,14112,149.005727,707
Uki,-28.413908,14000,153.336649,696
St Ives (NSW),-33.730601,13639,151.158551,17300
Brindabella,-35.349503,10573,148.724491,22
Cudgen,-28.2628,11143,153.55721,857
Cudgel,-34.665506,11142,146.448905,32
Swansea (NSW),-33.089429,13711,151.637046,5058
Berridale,-36.36953,10316,148.830045,1197
Black Creek (Port Macquarie-Hastings - NSW),-31.5815,10382,152.643,46
Rukenvale,-28.469528,13439,152.895761,32
Raby,-35.687207,13303,148.041856,5944
Milvale,-34.314943,12631,147.875379,67
Woko,-31.831182,14348,151.86568,5
Mallee,-34.2933,12458,142.5341,10
Paddys River (Snowy Valleys - NSW),-35.7669,13118,148.1662,21
Abbotsbury,-33.877538,10002,150.867768,4253
Wallanbah,-32.074933,14106,152.100168,83
Laggan,-34.384409,12235,149.541447,358
Narrabri,-30.34053,12903,149.756588,7606
Regentville,-33.773649,13346,150.669102,809
Wyalong,-33.925882,14431,147.243019,654
Tralee,-28.227215,13931,153.535809,8
Sylvania,-34.019802,13717,151.115847,10479
Pretty Beach (Central Coast - NSW),-33.5268,13261,151.3479,352
Crawford River,-32.442632,11109,152.156528,43
Belmore River,-31.072166,10280,152.967558,269
Yorklea,-28.946286,14517,153.060771,409
Fernbrook,-30.365422,11506,152.590166,111
Skennars Head,-28.826941,13554,153.606411,1158
Laurel Hill,-35.60039,12282,148.0931,20
Briarbrook,-30.188076,10565,151.415638,10
Cockwhy,-35.541395,10956,150.289208,17
Clarendon (NSW),-33.614736,10921,150.78198,122
Mannus,-35.799191,12479,147.937205,222
Coldstream (NSW),-29.617706,10963,153.105737,48
Daleys Point,-33.50569,11189,151.348181,681
Califat,-35.243609,10753,148.080654,15
Marrangaroo,-33.428678,12502,150.106225,909
Harden,-34.555033,11851,148.369635,2030
Broughams Gate,-30.8908,10604,141.3058,15
Windowie,-35.362039,14323,148.147422,28
Rocky Hall,-36.913723,13386,149.488005,45
Garthowen,-33.596772,11593,149.622184,150
Five Ways,-32.117497,11531,147.035919,30
Curlewis (NSW),-31.117342,11169,150.264679,771
Oyster Cove (NSW),-32.735352,13113,151.952662,81
Culcairn,-35.667766,11147,147.03717,1473
Cabarita (NSW),-33.849081,10736,151.113765,1957
Tahlee,-32.667511,13726,152.004792,21
Seelands,-29.615101,13515,152.913819,420
Tanilba Bay,-32.732589,13748,152.002389,3156
Bonalbo,-28.653951,10463,152.596341,371
Naughtons Gap,-28.8019,12916,153.107591,73
Mortdale,-33.972239,12728,151.075391,10419
Boolcarroll,-30.087425,10483,149.438586,14
Buckaroo,-32.559654,10630,149.63106,128
Springwood (NSW),-33.700645,13629,150.55875,8475
Winmalee,-33.673276,14334,150.61911,6202
Courabyra,-35.687207,11090,148.041856,99
Yarrabin,-32.593854,14470,149.315898,87
Canobolas,-33.298346,10793,149.047339,476
Lake Hume Village,-36.101584,12249,147.036487,56
Byrock,-30.66186,10732,146.40397,50
Turners Flat,-31.017039,13976,152.7,148
Glenquarry,-34.522941,11674,150.490532,222
Berowra Creek,-33.5542,10309,151.137,18
Long Jetty,-33.359163,12378,151.484178,6390
Young,-34.31341,14518,148.297921,10295
McKees Hill,-28.880798,12543,153.19628,354
Botobolar,-32.512931,10518,149.797549,87
Burrangong,-34.287811,10706,148.268425,237
Condong,-28.316754,11003,153.433785,308
Bell (NSW),-33.513745,10262,150.279391,51
Johns River,-31.733492,12037,152.695147,322
Gorokan,-33.257544,11721,151.510399,8367
Kingsdale,-34.663354,12155,149.661163,175
Megan,-30.286954,12558,152.787387,149
Ettamogah,-36.023864,11446,146.987373,45
Wagstaffe,-33.523185,14084,151.342598,222
Wallarobba,-32.497237,14111,151.697483,172
Iron Pot Creek,-28.630205,11984,152.866327,28
Erowal Bay,-35.084367,11436,150.646501,623
Walgett,-30.021558,14096,148.116684,2145
Cambridge Gardens,-33.735558,10767,150.721712,2014
Leeville,-28.947743,12295,152.97788,247
Oura,-35.139376,13102,148.558038,219
Medlow Bath,-33.672526,12553,150.280742,611
Walbundrie,-35.690162,14092,146.72127,149
Junction Hill,-29.64137,12045,152.925803,1370
Tirrannaville,-34.822261,13883,149.680847,237
Goulburn,-34.747561,11725,149.748917,22419
